"show_id","viewer_rating","rating_count"
"s6449"," 1.2",383
"s6450"," 4.0",23150
"s6451"," 3.1",4664
"s6452"," 1.0",2136
"s6453"," 4.9",712
"s6454"," 2.8",1886
"s6455"," 5.0",2059
"s6456"," 2.8",2927
"s6457"," 3.6",4700
"s6458"," 1.8",10468
"s6459"," 3.4",3552
"s6460"," 4.3",1973
"s6461"," 5.0",3393
"s6462"," 4.7",1655
"s6463"," 2.5",9216
"s6464"," 2.1",1895
"s6466"," 3.7",6029
"s6467"," 3.2",4311
"s6468"," 3.5",1699
"s6469"," 3.3",904
"s6470"," 3.9",5873
"s6471"," 5.0",15566
"s6472"," 3.4",1669
"s6473"," 3.5",11349
"s6474","  NA",992
"s6475"," 4.6",1802
"s6477"," 1.5",15609
"s6478"," 1.7",1009
"s6479"," 3.7",5521
"s6480"," 1.8",1194
"s6481"," 4.9",2297
"s6482"," 3.0",2349
"s6484"," 4.9",3095
"s6485"," 1.9",6124
"s6486"," 3.2",1735
"s6487","3.5159600247629 stars",4773
"s6488","  NA",747
"s6489"," 2.5",2806
"s6490"," 4.8",6361
"s6491"," 5.0",2336
"s6492"," 4.0",4858
"s6493"," 3.5",2327
"s6494"," 3.5",11586
"s6495"," 1.9",4661
"s6497","10.0",6701
"s6498"," 3.8",1875
"s6499"," 3.9",1976
"s6500"," 4.9",2664
"s6501"," 2.4",6136
"s6502"," 4.6",1704
"s6503"," 5.0",5956
"s6504"," 2.6",525
"s6505"," 3.8",3562
"s6506"," 4.3",3380
"s6507"," 2.0",4366
"s6508"," 3.6",25573
"s6509"," 4.0",17054
"s6510"," 4.6",1290
"s6512"," 2.8",1431
"s6513"," 8.0",24127
"s6514"," 2.3",57301
"s6515"," 4.2",618
"s6516"," 3.7",1712
"s6517"," 4.8",6137
"s6518"," 1.5",1137
"s6519"," 3.4",14441
"s6520"," 4.8",1143
"s6521"," 4.1",29518
"s6522"," 4.9",25935
"s6523"," 4.3",3814
"s6524"," 4.5",7277
"s6525"," 2.3",2732
"s6526"," 5.0",1973
"s6527"," 2.5",800
"s6528"," 3.0",7532
"s6530"," 3.8",498
"s6531"," 3.2",6833
"s6532","  NA",3306
"s6533"," 1.9",139
"s6535"," 3.9",2849
"s6536"," 2.7",747
"s6537"," 4.4",5181
"s6538"," 3.7",3416
"s6539"," 3.3",4923
"s6540"," 3.7",3563
"s6541"," 2.6",3789
"s6542"," 4.3",723
"s6543"," 4.5",4807
"s6544"," 4.7",490
" s6545"," 3.4",3561
"s6546"," 3.5",838
"s6547"," 4.1",3848
"s6548"," 2.2",1555
"s6549","  NA",4615
"s6550"," 5.0",6583
"s6551"," 1.8",3843
"s6552"," 1.6",427
"s6553"," 3.1",3383
"s6554"," 3.9",8683
"s6555"," 2.1",3580
"s6556"," 2.3",4588
"s6557"," 3.6",495
"s6558"," 4.6",4814
"s6559"," 2.1",216
"s6560"," 3.9",739
"s6561"," 3.6",2546
"s6562"," 8.0",2966
"s6563"," 4.0",6436
"s6564"," 3.3",801
"s6565"," 3.4",7197
"s6566"," 4.8",9578
"s6567"," 2.7",2837
"s6568"," 3.6",783
"s6569"," 4.0",2696
"s6570"," 1.5",15851
"s6571"," 4.4",11518
" s6572"," 2.7",12394
"s6573"," 4.9",2519
"s6574"," 3.8",7154
"s6575"," 4.4",8006
" s6576"," 4.3",1881
"s6577"," 5.0",1106
"s6578"," 4.3",2097
"s6579"," 1.3",1364
"s6580"," 3.7",7062
"s6581"," 2.7",4796
"s6582"," 2.6",1135
"s6583"," 4.8",1984
"s6584"," 1.3",2819
"s6585"," 2.9",590
"s6586"," 4.9",23834
"s6587"," 3.6",1087
"s6588"," 4.1",2105
"s6589"," 3.5",4047
"s6590"," 1.9",13861
"s6591"," 1.8",918
"s6592"," 8.0",1228
"s6593"," 4.0",5824
"s6594"," 3.2",374
"s6595"," 2.4",7593
"s6596"," 1.1",4809
"s6597"," 4.3",3590
"s6598"," 1.8",6127
"s6599"," 4.0",1853
"s6600"," 4.2",12046
"s6601"," 1.7",3218
"s6602","2.9 stars",1379
"s6603"," 2.5",17840
"s6604"," 4.4",606
"s6605"," 2.5",8290
" s6606"," 4.7",1915
"s6607"," 3.8",3108
"s6608","  NA",3752
"s6610"," 4.1",2294
"s6611"," 4.7",8915
"s6612"," 3.4",16230
" s6613"," 2.4",349
"s6614"," 4.0",1900
"s6615"," 2.0",3254
"s6616"," 3.6",2108
"s6617"," 1.5",3484
"s6618"," 3.0",10321
"s6619","3.08154391357675 stars",1320
" s6620"," 3.9",957
"s6621"," 3.2",1616
"s6622","3.79195659840479 stars",4968
"s6623"," 4.8",4439
"s6624"," 3.0",8940
"s6625"," 2.7",3407
"s6626"," 4.6",4308
"s6627"," 2.0",14435
"s6628"," 5.0",1577
"s6629"," 4.3",484
"s6630"," 5.0",13676
"s6631"," 2.5",599
"s6632"," 3.2",28764
"s6633"," 4.6",5516
"s6634"," 3.3",3379
"s6635"," 4.3",5959
" s6636"," 3.7",1379
"s6637"," 4.7",6551
"s6638"," 3.9",2253
"s6639"," 5.0",548
"s6640"," 3.2",583
"s6641"," 3.0",2444
"s6642","  NA",862
"s6643"," 3.7",1883
"s6644"," 3.7",1853
"s6645"," 1.4",4972
"s6646"," 4.5",6904
"s6647"," 2.4",2746
"s6648"," 3.7",1089
"s6649"," 2.2",3172
"s6650"," 4.7",17182
"s6651","3.78379726139829 stars",1980
"s6652","  NA",16518
"s6653","  NA",1158
"s6654"," 3.5",853
"s6655"," 3.8",9204
"s6656"," 4.3",1887
"s6657"," 4.5",1663
"s6658"," 2.7",801
"s6659"," 2.7",2676
"s6661"," 2.8",2069
"s6662"," 3.4",4885
"s6663"," 4.2",2970
"s6664"," 3.8",3486
" s6665"," 3.2",21710
"s6666"," 2.2",4247
"s6667"," 5.0",14864
"s6668"," 3.4",1022
"s6669"," 4.3",16947
"s6670"," 3.1",2608
"s6671"," 3.2",8458
"s6672"," 4.4",1535
"s6673"," 4.9",1392
"s6674"," 5.0",838
"s6675"," 3.1",6304
"s6676"," 4.1",1428
" s6677"," 2.2",5173
"s6678"," 2.2",6592
" s6679"," 1.4",6647
"s6680"," 3.6",3679
"s6681"," 5.0",1943
"s6682"," 4.0",3426
"s6683"," 4.2",307
"s6684"," 4.3",3858
"s6685"," 4.0",8045
"s6686"," 4.4",16336
"s6687"," 4.3",428
"s6688"," 2.6",1540
"s6689"," 4.4",3944
"s6690"," 3.0",4712
"s6691"," 2.6",15153
"s6692"," 3.4",1403
"s6693"," 3.2",971
"s6694"," 4.6",13496
"s6695"," 4.2",879
"s6696"," 2.2",1816
"s6697"," 3.8",1293
"s6698"," 4.1",3615
"s6699"," 3.4",7453
"s6700","  NA",1393
"s6701"," 4.6",11151
"s6702"," 4.2",58999
"s6703"," 3.8",3362
"s6704"," 3.9",966
"s6705"," 3.5",8148
"s6706"," 2.7",1213
"s6707"," 3.9",1795
"s6708"," 1.3",15025
"s6710"," 3.4",4573
"s6711"," 2.3",3531
"s6712"," 2.3",3855
"s6713"," 4.6",1442
"s6714"," 2.6",3883
" s6715"," 5.0",5848
"s6716"," 2.5",3671
"s6717"," 4.9",506
"s6718"," 5.0",4243
"s6719"," 4.0",33161
"s6720"," 4.0",2664
"s6721"," 5.0",7927
"s6722"," 2.4",9380
"s6723"," 5.0",1426
"s6724"," 3.8",2999
"s6725","3.11873149378225 stars",8763
"s6726","  NA",696
"s6727","  NA",5914
"s6728"," 3.0",3422
"s6729"," 2.2",4490
"s6730"," 2.6",1001
"s6731"," 2.5",4480
"s6732"," 4.2",3156
" s6733","  NA",8188
"s6734"," 3.8",2512
"s6735"," 4.3",5931
"s6737"," 5.0",1522
"s6738"," 3.4",1014
"s6739"," 3.5",1113
"s6740"," 3.0",3941
"s6741"," 2.2",2323
"s6742"," 3.5",567
"s6743"," 4.6",9617
"s6744"," 2.3",1203
"s6745"," 3.0",639
"s6746"," 1.9",6366
"s6747"," 1.5",6605
"s6748","  NA",2143
"s6749"," 3.4",1822
"s6750"," 2.9",3308
"s6751"," 3.7",6030
" s6752"," 4.8",4682
"s6753"," 4.5",445
"s6754"," 3.1",5735
"s6755","-2.0",465
"s6756"," 8.0",1477
"s6757"," 5.0",1575
"s6758"," 3.6",2100
"s6759"," 4.1",39470
"s6760","3.7994886364555 stars",6217
"s6761"," 5.0",5612
"s6762"," 5.0",7261
"s6763"," 3.1",11187
"s6764","3.55090195657685 stars",867
"s6765"," 4.5",959
"s6766"," 2.7",1623
"s6767"," 1.0",32711
"s6768"," 4.4",2214
"s6769"," 4.2",3797
"s6770"," 4.6",689
"s6771"," 2.5",5952
"s6772","  NA",6098
"s6773"," 3.0",3280
"s6774"," 4.1",11769
"s6775"," 4.6",1067
"s6776"," 5.0",165
"s6777"," 4.6",1815
"s6778"," 2.5",884
"s6780"," 3.9",2818
"s6781"," 3.3",6273
"s6782"," 4.4",1270
"s6783"," 2.0",11515
"s6784"," 5.0",10649
"s6785"," 4.4",4826
"s6786"," 4.5",10993
"s6787"," 2.2",717
"s6788"," 4.7",7645
"s6789"," 4.8",2404
"s6790"," 2.9",1069
"s6791"," 4.0",6094
"s6792"," 3.6",470
"s6793"," 5.0",6952
"s6794"," 4.0",38316
"s6795"," 4.7",841
"s6796"," 2.4",1756
" s6797"," 3.0",3263
"s6798"," 3.9",1340
"s6799"," 3.7",4909
"s6800"," 3.1",3184
"s6801"," 4.4",3363
"s6802"," 4.3",763
"s6803"," 4.7",3075
"s6804"," 1.5",2208
"s6805"," 3.8",2779
"s6806"," 5.0",9247
"s6807"," 1.4",7521
"s6808"," 4.4",421
"s6809"," 3.8",1298
"s6810"," 4.7",792
"s6811"," 3.9",1126
"s6812"," 4.2",1033
"s6813"," 3.3",4795
"s6814"," 2.5",1869
"s6815"," 2.0",1813
"s6816"," 4.1",4425
"s6817"," 2.4",7324
"s6818"," 4.7",3780
"s6819"," 2.8",1014
"s6820"," 2.8",1570
"s6821"," 3.0",524
"s6822"," 2.5",3078
"s6823"," 3.1",3444
"s6824"," 2.5",294
"s6826","2.69788239863701 stars",548
"s6827","  NA",2088
"s6828"," 4.6",9807
"s6829"," 4.0",1210
"s6830"," 3.3",13038
"s6831"," 2.2",14054
"s6832"," 3.5",1211
"s6833"," 4.7",8798
"s6834"," 4.1",45659
"s6835"," 5.0",11462
"s6836","  NA",1141
"s6837"," 4.4",16773
"s6838"," 4.0",2329
"s6839"," 3.1",5569
"s6841"," 3.1",3632
"s6842"," 3.7",4367
"s6843"," 3.5",1661
"s6844"," 3.1",1252
"s6845","3.920164442854 stars",1091
"s6846"," 3.6",11818
"s6848"," 3.2",5615
"s6849"," 5.0",3668
"s6850"," 3.0",1972
"s6851","  NA",12706
"s6852"," 2.3",23661
"s6853"," 1.9",1117
"s6854"," 2.7",2562
"s6855"," 4.8",14474
"s6856"," 1.0",571
"s6857"," 2.2",7840
"s6858","4.3 stars",843
"s6859"," 2.0",19786
"s6860"," 3.2",1081
"s6861"," 5.0",802
"s6862"," 3.3",388
"s6863"," 4.0",3429
"s6865"," 2.0",2082
"s6866","  NA",1042
"s6867"," 3.6",2947
"s6868"," 3.1",3056
"s6869"," 1.8",2127
"s6870"," 4.0",16328
"s6871"," 3.7",4653
"s6872"," 4.3",4305
"s6873"," 3.4",7267
"s6874"," 4.5",3702
"s6875"," 2.7",5364
"s6876"," 4.1",3729
"s6877"," 3.4",3480
"s6878"," 3.4",5894
"s6879"," 1.7",18403
"s6880"," 3.5",9996
"s6881"," 3.0",2399
"s6882"," 2.3",3301
"s6883","  NA",2446
"s6884"," 3.0",16256
"s6885"," 3.4",1819
"s6886"," 4.5",4857
"s6887"," 2.5",5236
"s6888"," 2.8",6975
"s6889"," 5.0",13331
"s6890"," 3.5",5951
"s6891"," 5.0",6518
"s6892"," 5.0",1606
"s6893"," 2.1",2178
"s6894"," 2.5",4576
"s6895","  NA",310
"s6896"," 5.0",15725
"s6897"," 6.0",1234
"s6898","4.4 stars",3768
"s6899"," 3.2",10921
"s6900"," 2.5",1771
"s6901"," 2.6",1746
"s6902"," 1.1",1198
"s6903"," 3.6",1533
"s6904"," 2.4",1595
"s6905"," 3.7",3371
"s6906"," 2.6",690
"s6907","  NA",6398
"s6908"," 3.9",1081
"s6909"," 2.5",2496
"s6911"," 5.0",3305
"s6912"," 4.3",3620
"s6913"," 3.6",2997
"s6914"," 3.5",10480
"s6915"," 2.3",5713
"s6916"," 3.4",2246
"s6917"," 3.9",783
"s6918"," 2.0",7106
"s6919"," 4.6",2294
"s6920"," 3.6",4163
"s6921"," 1.9",1717
"s6922","  NA",8946
"s6923","3.52511632277165 stars",741
"s6924"," 1.9",3316
"s6925"," 2.2",8076
"s6927"," 5.0",7498
"s6928"," 4.3",3036
"s6929"," 2.1",1958
"s6930"," 1.8",26205
"s6931"," 5.0",1460
"s6932","  NA",3323
"s6933"," 3.7",4250
"s6934"," 3.3",3526
"s6935"," 2.2",15799
"s6936"," 2.6",1989
"s6937"," 3.1",3864
"s6938"," 4.9",1856
"s6939"," 3.0",756
"s6940"," 3.8",2095
"s6941"," 2.7",48248
"s6942"," 4.1",4347
"s6943"," 1.8",10067
"s6944"," 3.9",8837
"s6945"," 3.5",4028
"s6946","  NA",15409
"s6947"," 3.5",2664
"s6948"," 4.1",1585
"s6949","  NA",1347
"s6950"," 2.9",2068
"s6951"," 4.6",2581
"s6952"," 2.9",4008
"s6953"," 2.9",1828
"s6954"," 2.8",3433
"s6955"," 3.5",3703
"s6956"," 4.4",1537
"s6957"," 4.5",1835
" s6958"," 4.1",1322
"s6959"," 1.5",16633
"s6960"," 4.2",4005
"s6961","2.12153650959954 stars",4554
"s6962","2.82426968971267 stars",1207
"s6963"," 3.4",814
"s6964"," 3.4",6510
"s6965","3.33521955627948 stars",6196
"s6966"," 4.1",2538
"s6968"," 4.2",135
"s6969"," 3.7",11526
" s6970"," 3.3",1274
"s6971"," 2.7",4537
"s6972"," 4.5",1292
"s6973"," 4.1",8071
"s6974"," 1.8",514
"s6975"," 3.0",620
"s6976"," 3.9",3652
"s6977"," 2.9",3813
" s6978"," 3.1",10344
"s6979"," 4.2",17458
"s6980"," 3.2",3461
" s6981"," 2.9",1841
"s6982"," 2.6",11588
"s6983"," 3.1",4273
"s6984"," 4.9",11780
"s6985"," 4.6",1179
"s6987"," 2.8",3260
"s6988"," 3.7",1214
"s6989"," 1.9",990
"s6990"," 3.3",12878
"s6991"," 1.8",3442
"s6992"," 4.0",1786
"s6993"," 3.7",17563
"s6994"," 3.1",3350
"s6995","  NA",6101
"s6996"," 3.4",9477
"s6997"," 4.1",18433
"s6998"," 4.4",2783
"s6999"," 4.0",1542
"s7000"," 3.5",2053
"s7001"," 1.3",2529
"s7003"," 2.5",9913
"s7004"," 2.0",1176
"s7005","3.87919620347675 stars",2259
"s7006"," 3.5",3194
"s7007"," 2.9",765
"s7008"," 3.3",2556
"s7009"," 3.6",557
"s7010"," 6.0",2130
"s7011"," 4.1",915
"s7012"," 5.0",848
"s7013"," 3.2",14754
"s7014"," 3.8",2193
"s7015","3.17125924807042 stars",1341
"s7016"," 2.2",2025
"s7017"," 4.5",494
"s7018"," 1.8",14081
"s7019"," 2.8",589
"s7021"," 3.8",1195
"s7022"," 4.6",8562
"s7023"," 4.7",2368
"s7024"," 1.7",904
"s7025"," 4.5",2986
"s7026"," 3.6",2162
"s7027"," 4.6",2136
"s7028"," 5.0",10339
"s7029"," 4.1",3109
"s7030","  NA",2068
"s7031"," 4.1",1146
"s7033"," 3.2",3551
"s7034"," 2.2",8499
" s7035"," 2.3",1906
"s7036"," 3.6",2832
"s7037"," 3.6",2734
" s7038"," 4.1",4402
"s7039"," 3.2",366
"s7040"," 4.7",6823
"s7041","3.8 stars",947
"s7042"," 3.8",5959
"s7043"," 4.8",2396
"s7044"," 2.6",27772
"s7045"," 3.5",4920
"s7046"," 5.0",882
"s7047"," 4.5",754
"s7048"," 5.0",256
"s7049"," 3.7",4084
"s7050"," 3.1",1231
"s7051"," 3.8",2888
"s7052"," 4.4",8397
"s7054"," 5.0",1854
"s7055"," 2.0",2732
"s7056"," 4.0",2513
"s7057"," 3.5",2463
"s7058"," 3.6",1159
"s7059"," 3.3",1111
"s7060"," 4.4",2963
"s7061"," 2.9",1968
"s7062"," 2.8",3095
"s7063"," 2.6",4012
"s7064","3.3141170182731 stars",2867
"s7065"," 3.5",1429
"s7066"," 3.1",8653
"s7067"," 4.4",2203
"s7068","  NA",360
"s7069"," 4.4",9043
"s7070"," 4.7",1666
"s7071"," 2.5",10253
"s7072"," 3.4",2718
"s7073"," 3.5",2400
"s7074"," 5.0",2559
"s7075"," 8.0",6639
"s7076"," 2.7",5676
"s7077"," 5.0",2316
"s7078"," 5.0",7325
" s7079"," 4.2",2149
"s7080"," 2.7",1197
"s7081"," 4.1",2052
"s7082","  NA",15723
"s7083"," 3.3",1071
"s7084"," 5.0",2800
"s7085"," 4.3",1196
"s7086"," 4.5",3558
"s7087"," 1.8",1941
"s7088"," 2.6",12015
"s7089"," 3.0",6162
"s7090"," 3.5",9773
"s7091"," 4.8",597
"s7092"," 2.8",3578
" s7093","  NA",3395
"s7094"," 4.6",2808
"s7095"," 2.1",1825
"s7096"," 3.4",2343
"s7097"," 3.6",2475
"s7098"," 3.4",4517
"s7099"," 4.5",1254
"s7100"," 5.0",1144
"s7101"," 3.8",13401
"s7102","4.85669311042875 stars",2443
"s7103"," 4.7",2243
"s7104"," 3.7",921
"s7105"," 3.2",4454
"s7106"," 2.7",1583
"s7107"," 3.3",938
"s7108","99.0",1496
"s7109"," 2.7",937
"s7110"," 3.8",2089
"s7111"," 3.3",12267
"s7112"," 3.5",7559
"s7113","2.43950556577183 stars",11288
"s7114"," 4.0",9813
"s7115"," 4.6",5517
"s7116"," 4.3",788
"s7118"," 4.0",2861
"s7119"," 2.6",571
" s7120"," 2.6",5165
"s7121","  NA",15048
"s7123"," 5.0",779
"s7124"," 4.1",160
"s7125"," 3.5",9338
"s7126"," 4.8",2654
"s7127"," 2.1",4983
"s7128"," 3.8",3918
"s7129"," 1.7",3622
"s7130"," 4.0",893
"s7135"," 4.0",17086
" s7136"," 4.1",8016
"s7137"," 5.0",6840
"s7138"," 4.4",5844
"s7139"," 3.8",567
"s7140"," 3.1",25357
"s7141"," 3.9",1878
"s7142"," 2.9",2152
"s7143"," 6.0",1753
"s7144"," 2.4",474
"s7145","  NA",663
"s7146"," 3.4",12208
"s7147"," 3.5",757
"s7149"," 2.3",7194
"s7150"," 4.1",1538
"s7151"," 4.8",3548
"s7152"," 3.2",1141
"s7153"," 3.6",455
"s7154"," 5.0",1836
"s7155"," 5.0",919
"s7156"," 4.5",3443
"s7157","  NA",4350
"s7158"," 4.8",3157
"s7159"," 4.4",1410
"s7160"," 2.4",1816
"s7161"," 3.6",14768
"s7162"," 4.2",555
"s7163"," 4.5",2071
"s7164"," 4.3",2447
"s7165"," 2.7",1496
"s7166"," 3.4",15257
" s7167"," 4.6",7281
"s7168"," 2.9",761
"s7169"," 3.0",1654
"s7170"," 3.1",5285
"s7171","2.49486163575202 stars",3224
"s7172"," 2.4",33273
"s7173","  NA",1163
"s7174"," 3.1",10418
"s7175"," 4.3",8675
"s7176"," 1.8",1559
"s7177","4.44522231509909 stars",1347
"s7178"," 2.6",13978
"s7180"," 3.4",3140
"s7181"," 1.9",3593
"s7182","3.02800118403975 stars",2847
" s7183"," 5.0",6063
"s7184"," 4.8",1929
"s7185"," 2.9",559
"s7186"," 2.4",5155
"s7187"," 2.7",683
"s7188"," 4.6",2226
"s7189"," 5.0",2124
"s7190"," 5.0",5276
"s7191"," 3.2",848
"s7192"," 2.4",2506
"s7193"," 2.6",1961
"s7194"," 2.8",1410
"s7195"," 4.1",1904
"s7197"," 3.5",4267
"s7198"," 4.0",797
"s7199"," 3.9",1226
"s7200"," 4.0",1814
"s7201","4.70721389600076 stars",3436
"s7202","  NA",3398
"s7203"," 5.0",422
"s7204"," 3.4",1952
"s7205"," 2.3",24018
"s7206"," 3.8",4951
"s7207"," 3.0",6961
"s7208"," 3.9",1253
"s7209"," 8.0",7293
"s7210"," 4.2",3666
"s7211"," 4.4",1200
"s7212"," 3.1",2406
"s7213"," 2.8",2091
"s7214"," 2.3",1869
"s7215"," 3.8",2846
"s7216"," 3.1",6699
"s7218"," 4.0",4450
"s7219"," 2.1",557
"s7220"," 3.4",2471
"s7221"," 3.3",2920
"s7222"," 5.0",3469
"s7223"," 4.4",1284
"s7224"," 5.0",1059
"s7225"," 2.2",906
"s7226"," 3.6",6907
"s7227"," 3.4",7969
"s7228"," 2.6",15365
"s7229"," 4.2",663
"s7230"," 3.8",631
"s7231"," 4.5",5381
"s7232"," 3.1",5717
"s7233"," 2.1",34525
"s7234","3.4 stars",18682
"s7235"," 4.5",15705
"s7236"," 3.8",4372
"s7237"," 2.3",1775
"s7238"," 4.7",1119
"s7239"," 4.3",1207
"s7240"," 1.8",1362
"s7241"," 3.2",2155
"s7242"," 1.7",11710
"s7243"," 5.0",1095
"s7244"," 3.6",8741
"s7245"," 5.0",2587
"s7246"," 4.4",3553
"s7247"," 4.0",2901
"s7248"," 4.9",1087
"s7249"," 4.2",6111
"s7250"," 3.8",22523
"s7251"," 3.5",633
"s7252"," 3.5",3244
"s7253"," 4.4",3586
" s7255"," 3.5",6660
"s7256"," 2.9",1108
"s7257"," 5.0",1343
"s7258"," 4.6",12827
"s7259"," 2.3",5081
"s7260"," 3.1",15123
"s7261"," 3.1",1163
"s7262"," 4.1",22362
"s7263"," 3.5",6466
"s7264"," 4.6",6399
"s7265"," 2.1",3433
"s7266"," 3.7",8649
"s7267"," 5.0",4722
"s7268"," 3.6",10832
"s7269"," 2.5",588
"s7270"," 3.2",6322
"s7271"," 4.9",7549
"s7272"," 3.7",7857
"s7273","  NA",6869
"s7275"," 5.0",1957
"s7276"," 3.7",7056
"s7277"," 4.1",1214
"s7278"," 3.0",1054
"s7279"," 2.7",11308
"s7280"," 3.8",558
"s7281"," 3.4",1057
"s7282"," 3.3",1351
"s7283"," 3.2",2234
"s7284"," 5.0",13543
"s7285"," 4.1",817
"s7286"," 2.8",6298
"s7287"," 3.9",828
"s7288"," 3.9",8081
"s7289"," 2.1",437
"s7290"," 1.9",2020
"s7291"," 5.0",3525
"s7292","  NA",2449
"s7293"," 2.8",19642
"s7294"," 5.0",755
"s7295"," 3.8",2862
"s7296"," 2.2",5011
"s7297"," 3.2",3602
"s7298"," 2.2",4155
"s7299"," 2.6",8312
"s7300"," 1.0",1183
"s7301"," 4.5",22879
"s7302"," 4.9",8087
"s7303"," 1.6",1630
"s7304"," 5.0",2096
"s7305"," 3.0",6052
"s7306"," 3.7",1385
"s7307"," 3.3",9694
"s7308"," 4.8",24478
"s7309"," 3.2",2246
"s7310"," 5.0",30794
"s7311"," 5.0",2058
"s7312"," 3.6",3538
"s7313"," 3.8",3399
"s7314"," 4.8",4956
"s7315"," 6.0",2495
"s7316"," 3.6",752
"s7317"," 4.4",2601
"s7318"," 4.8",7050
"s7321"," 2.1",3054
"s7322"," 3.4",5404
"s7323"," 3.1",831
"s7324"," 1.3",5505
"s7325"," 3.9",2727
"s7326","4.35057439564262 stars",2081
"s7327"," 5.0",3801
"s7328"," 3.6",2214
"s7329"," 5.0",8171
"s7330"," 3.8",1884
"s7331"," 3.4",9097
"s7332","  NA",2105
"s7333"," 3.7",1611
"s7334"," 5.0",278
"s7335"," 4.5",4512
"s7336","3.60028382274322 stars",1073
"s7337"," 3.2",10438
"s7338"," 3.8",4370
"s7339"," 3.0",2153
"s7340","  NA",3444
"s7341"," 2.6",3771
"s7342"," 5.0",11880
"s7343"," 3.6",3112
"s7344"," 2.2",850
"s7345"," 3.6",785
"s7346"," 3.6",688
"s7347"," 2.6",544
"s7349"," 4.9",1479
"s7350"," 4.1",1268
"s7351"," 3.5",3237
"s7352"," 4.0",905
"s7353"," 1.8",2632
"s7354"," 4.8",2835
"s7355"," 4.5",3398
"s7356"," 3.1",2940
"s7357"," 4.5",656
"s7358"," 4.7",6731
"s7359"," 3.7",4416
"s7360"," 2.6",3855
"s7361"," 3.2",4502
"s7362"," 2.4",2903
"s7363"," 3.2",5145
"s7364"," 3.5",1225
"s7366"," 2.5",1235
"s7367"," 2.9",3853
"s7368"," 4.2",519
"s7369"," 2.7",5169
"s7370"," 3.4",2943
"s7371"," 2.3",909
"s7372"," 3.8",3968
"s7373"," 2.2",2730
"s7374"," 3.5",18185
"s7375"," 4.7",1104
"s7376","  NA",3605
"s7377"," 1.9",8251
"s7378"," 5.0",2112
"s7379"," 5.0",3684
"s7380","  NA",1063
"s7381"," 3.3",4993
"s7382"," 4.1",2089
"s7383","  NA",1752
"s7384"," 2.9",6144
"s7385"," 5.0",1003
"s7386"," 3.0",7875
"s7387"," 4.8",7310
"s7388"," 4.0",1457
"s7389"," 2.8",2808
"s7390","3.65225519323722 stars",838
"s7392"," 4.7",8183
"s7393"," 4.2",20606
"s7394","2.3 stars",7104
"s7395"," 2.6",2060
"s7396"," 2.4",619
"s7397"," 2.0",5115
"s7398"," 4.8",6292
"s7399"," 4.5",4563
"s7400","3.1930031966418 stars",5540
"s7401"," 5.0",7963
"s7402"," 4.5",3624
"s7403"," 4.9",1199
"s7404"," 3.4",1414
"s7405"," 2.4",24224
"s7406"," 4.4",29780
"s7407"," 2.9",394
"s7408"," 3.5",8442
"s7409"," 3.1",4740
"s7410"," 2.4",9877
"s7411"," 2.9",9322
"s7412"," 2.8",1273
"s7413"," 4.2",5122
"s7414"," 5.0",1145
"s7415"," 2.6",1830
"s7416"," 4.9",810
"s7417"," 3.9",4781
"s7418"," 2.4",4813
"s7419"," 3.4",10574
"s7420"," 2.4",113
"s7421"," 1.8",4974
"s7422"," 3.0",2969
"s7423"," 3.7",5515
"s7424"," 4.7",9266
"s7425"," 4.4",467
"s7426"," 4.2",10166
"s7427"," 3.4",5682
"s7428"," 4.5",719
"s7429"," 2.8",2164
" s7430"," 5.0",6903
"s7431"," 4.6",4143
"s7432"," 4.0",5048
"s7433"," 3.7",475
"s7434"," 4.0",4046
"s7436"," 4.7",3496
"s7437"," 1.4",25808
"s7438"," 4.5",6746
"s7439"," 4.6",24671
"s7440"," 3.9",5188
"s7441"," 3.1",2251
"s7442"," 3.2",905
"s7444"," 3.9",4022
"s7445","99.0",14699
"s7446"," 4.9",709
"s7447"," 5.0",1168
"s7448"," 3.9",11858
"s7449"," 3.5",4884
"s7450"," 2.3",1141
"s7451"," 3.6",8230
"s7452"," 4.8",956
"s7453","  NA",1663
"s7454"," 3.7",3658
"s7456"," 2.0",6220
"s7458"," 4.2",4052
"s7459"," 3.4",2758
"s7460","3.43079918557778 stars",1393
"s7462"," 2.3",906
"s7463"," 3.2",21783
"s7464"," 3.4",1327
"s7465"," 2.8",621
"s7466"," 3.2",8824
"s7467"," 4.6",2023
"s7468"," 4.0",333
"s7469"," 3.7",3050
"s7470"," 3.1",1090
"s7471"," 3.5",1576
"s7472"," 3.6",6572
"s7473"," 3.6",1001
"s7474"," 5.0",4828
"s7475","  NA",36005
"s7476"," 3.5",2089
"s7477"," 4.9",282
"s7478"," 3.1",3116
"s7479"," 2.8",2484
"s7480"," 4.6",3444
"s7481"," 2.1",1531
"s7482"," 3.1",13636
"s7483"," 4.2",1044
"s7484"," 2.7",953
"s7485"," 4.4",9314
"s7486"," 4.9",2905
" s7487"," 3.0",5956
"s7489"," 2.2",3151
"s7490"," 3.6",28657
"s7491"," 4.2",243
"s7492"," 2.6",7971
"s7493","4.36702920142561 stars",1241
"s7494"," 4.4",7026
"s7495"," 4.8",1128
"s7496"," 2.7",2281
"s7497"," 1.0",3165
"s7498"," 2.8",10284
"s7499","  NA",949
"s7500","  NA",145
"s7501"," 1.5",2366
